complex_id,aptNm,umdNm,jibun,lat,lon,n_trades,mean_price_per_m2,excluUseAr,floor,building_age,MDD,CV,neighbor_price_level,neighbor_dist_km,neighbor_momentum_3m
255,서울가든,휘경동,49-5,37.5841614840074,127.071092342585,28,613.9528603250141,83.28178571428573,5.678571428571429,40.0,0.3659390203762212,0.16828197229598907,778.1137421139763,0.3168505833824397,1.8306924780668865
256,현대,청량리동,234-2,37.584976577075,127.046350448809,44,841.0082677141676,93.74113636363636,5.931818181818182,38.0,0.4886520961344015,0.19521973104300172,1197.9966372281922,0.35628747168061625,8.188411109334437
259,홍릉동부,청량리동,212,37.5861305409713,127.046191750859,64,1033.7759510510823,78.7246875,9.765625,24.0,0.43268945111466545,0.15052911197973529,931.5453353196781,0.37640675084101444,10.592558912912619
260,현대,휘경동,363,37.5863213939361,127.055547243491,27,695.1469642773502,84.9011111111111,8.037037037037036,33.0,0.39439763521468246,0.18706749670934503,950.2049775335023,0.31639468711707136,-11.121763418114005
264,동성,휘경동,308-110,37.5871240106323,127.057404555801,10,608.4257309329475,52.64399999999999,5.1,24.0,0.14921769812897545,0.483221503603035,961.9880394991117,0.3015906004861224,-22.715199882145175
265,동일스위트리버,휘경동,366,37.5874102629887,127.068693094024,110,981.6535169217607,75.61485454545453,9.672727272727272,18.0,0.5652684569541556,0.17857896393722741,888.4490777185962,0.4610517130346071,-7.177163654158669
266,한신,청량리동,60,37.5879992451232,127.04920145701,193,952.5432934683006,83.9640932642487,8.740932642487047,28.0,0.5072785268957518,0.20620422019534354,976.0587673853606,0.38021410513720305,-1.7977965428081055
267,민족통일MJ캠퍼스경희대,회기동,67-3,37.5886345775864,127.053653146936,24,1019.3005677837415,22.877916666666664,11.25,8.0,0.19919016730609507,0.0878279659753938,1000.644185137083,0.2137971162129712,-15.250713004207416
268,캠퍼스드림오피스텔,휘경동,336-32,37.5887717921907,127.054649388282,28,1295.9788029925187,16.040000000000003,11.464285714285714,5.0,0.1441441441441442,0.04753057982851047,961.0046961207003,0.20952912914420543,-3.7849392620621924
269,한신아파트,제기동,1212,37.5888514825052,127.0391170512,264,1023.286105385167,79.04801136363638,11.696969696969697,21.0,0.4772864338081729,0.20154795635656336,931.7435774446873,0.6597272346063902,-2.7346296889452337
271,휘경제이스카이아파트,휘경동,369,37.5890829156144,127.0576570784,23,773.6277544042144,84.43000000000002,9.347826086956522,9.0,0.17123287671232876,0.07814799867572764,932.9441668751242,0.2766092457068644,-13.104328468420888
273,신현대,회기동,65,37.5896046831577,127.051822428181,144,932.5170188237231,76.54,7.666666666666667,36.0,0.3293336679061068,0.1399303776856649,1069.4801607672766,0.2635513385605199,-8.70831555301319
274,효자워너빌,휘경동,264-2,37.5899418233666,127.060902672111,14,715.1296246286794,84.64,11.071428571428571,19.0,0.13513513513513517,0.10025860219519182,958.7244572620341,0.3040007889746698,-3.0553719195972606
276,회기힐스테이트,회기동,351,37.590046068613,127.053661066923,50,1053.6920315540892,89.9348,7.02,14.0,0.3728813559322034,0.12395630506028106,1009.4620504083863,0.21769831387309357,-9.948378123610535
277,브라운스톤휘경,휘경동,368,37.5904739061859,127.066492298357,72,1128.992671306916,75.24083333333334,7.777777777777778,12.0,0.34246515254488624,0.17053845739680348,884.1346971915127,0.21679000367273807,-7.327160975311986
279,베라체캠퍼스,회기동,346-18,37.5908189073182,127.056057049768,109,1025.8861080377337,25.49056880733945,9.036697247706423,12.0,0.2146198819478971,0.06246707783756207,1015.0232351116576,0.2890499588588506,-7.394130241351116
282,어진재,제기동,1213,37.5909696582811,127.037911611595,61,1089.9978345657887,15.727540983606557,4.147540983606557,11.0,0.3688253925466675,0.07984237320652358,911.7414095875469,0.7371631262211927,1.6080171264390541
283,롯데,휘경동,78,37.590993239562,127.063377768441,51,913.7869212390918,73.54137254901961,9.176470588235293,25.0,0.48546176244368744,0.19708925210814254,990.0659813204917,0.18065354026670996,-3.4398558630728826
284,휘경센트레빌,휘경동,367,37.5910250403914,127.068389230883,53,1010.4436016951115,91.05264150943398,12.660377358490566,14.0,0.3358599228391526,0.14572923614951572,1040.9673599651787,0.24563906823247258,-6.605812412338075
286,휘경해모로프레스티지,휘경동,375,37.5913908413923,127.062374115172,46,1340.5028513405418,67.97304347826088,10.043478260869565,4.0,0.31065405030011406,0.1204546047802177,914.9316318660947,0.2019991063465498,-3.8619186502142577
287,휘경미소지움,휘경동,106,37.5915190211052,127.064774428036,89,907.5865775526088,69.81966292134832,11.50561797752809,26.0,0.3014802438638272,0.18141379300946162,1001.5995428926562,0.16137738007632813,-11.39516909914371
288,롯데낙천대,휘경동,109,37.5919735169804,127.064380106947,38,858.118181773713,78.43078947368423,10.342105263157896,22.0,0.2672343199996896,0.2021311768190563,1090.4411729930998,0.1712551429233851,-8.821428614253069
290,동양2차,휘경동,117,37.5923134152138,127.066893180891,30,766.5970888030182,92.80293333333334,7.833333333333333,23.0,0.5756396848294435,0.21124854863447332,1089.7366625435975,0.16881206061940224,-2.0801980714481805
291,동양1차,휘경동,115,37.592585958542,127.067695090086,53,877.9280361331117,68.59754716981132,8.90566037735849,25.0,0.27718831995173226,0.17715304701730322,1067.4704730775786,0.19568842081729257,-4.738531098798148
292,래미안이문2차,이문동,311,37.5935265008564,127.060218054769,132,1180.0368541363803,74.9385606060606,10.484848484848484,21.0,0.4196385513575091,0.1920150259636366,1277.302664106516,0.24656804919149944,-0.6878289697934581
293,휘경SK뷰,휘경동,372,37.5936190873694,127.066173973199,172,1523.7324260302382,70.80238372093025,12.831395348837209,6.0,0.45245633835206844,0.15431524008286618,929.3515399774981,0.21143260915604833,-7.2265524491642585
294,이문휘경지웰에스테이트,휘경동,377,37.5944086019984,127.063929388682,25,1236.5278156250386,26.978824,10.52,4.0,0.18695561747219216,0.060124740735413226,1092.5075494630507,0.27805011115378747,-1.5844611065518266
295,세진빌딩,이문동,327-7,37.5950056871497,127.059092236421,14,1702.6986534243156,13.525714285714285,10.642857142857142,5.0,0.14885284723843065,0.12131428310644804,1164.8881611865509,0.21557168173573396,2.794025824711399
296,샹그레빌아파트,청량리동,949,37.5951233909284,127.040938409726,10,774.9301856379261,80.0368,7.8,21.0,0.04017216642754662,0.14253332670991933,1006.4240406588124,0.9130535188727268,-1.0438388774949958
297,민족통일MJ캠퍼스외대2차,이문동,327-4,37.5951455038198,127.05966372291,14,866.927989986403,23.24285714285714,8.428571428571429,7.0,-0.0,0.17156245226723552,1332.0422938741335,0.20404327436380604,2.794025824711399
298,민족통일MJ캠퍼스외대3차,이문동,327-1,37.5951863264526,127.059111176025,19,1239.8560101562819,18.318947368421053,11.473684210526315,3.0,0.1957220306412043,0.12349342692316306,1257.4566898401577,0.2147948072421467,-0.7980391062949344
299,삼익,이문동,73,37.5959211476943,127.067557473978,68,888.7816352112127,74.04499999999997,11.852941176470589,28.0,0.501298803217579,0.2179174361473203,1079.5698148827441,0.3366152461415215,-7.597895722890202
300,중앙하이츠빌,이문동,84,37.5963887720305,127.064644012313,73,993.0637078223139,73.32328767123288,10.205479452054794,23.0,0.5061358874588447,0.18855382396794854,1125.6692993184927,0.30647813726036854,10.51118669612432
301,이문스카이뷰,이문동,291-35,37.5980808729347,127.06101529612,13,1301.0921360286504,25.990000000000002,11.538461538461538,5.0,0.19556171983356446,0.089793539309691,1096.1517690173275,0.31075281865444143,28.56502970678243
302,이문동웰츠타워,이문동,292-10,37.5984785520783,127.061915413884,17,678.2124836973235,102.73217647058824,8.882352941176471,17.0,0.15545654517442276,0.15384035393594075,1220.7276994835927,0.3492991851283752,5.348478778099031
304,쌍용,이문동,64,37.5997835954564,127.068513545003,395,990.3144122607752,73.10554430379747,11.949367088607595,25.0,0.42976369270546183,0.2258507833529795,903.0243512497555,0.38522087607937117,2.0564737638037345
307,이문삼성래미안아파트,이문동,425,37.6003489644361,127.056433366014,61,823.2101734059299,97.91162295081966,7.016393442622951,24.0,0.4436442230659922,0.2126129669135264,1113.3913517331573,0.5762608472664387,45.84923448371339
308,현대,이문동,54,37.6013509634573,127.07019199549,157,913.9116105928551,74.17452229299364,14.203821656050955,25.0,0.456766619070284,0.2055089173024199,916.9327907568838,0.2973682927888469,0.37797945169093516
309,대우,이문동,45,37.6025672690785,127.06978908124,84,829.4604153353328,88.7707261904762,11.880952380952381,24.0,0.36576562307162963,0.16381752747023953,933.8230298083884,0.2500737863771761,1.3057594365493808
310,대성유니드아파트,이문동,429,37.6031870998082,127.070631301712,11,889.9043872870625,84.65181818181819,7.0,13.0,0.14226006635092192,0.16677986973855286,921.7342354180422,0.2757514359162895,4.738278604077606
311,투니온,이문동,256-2,37.6035177185416,127.062226713574,13,645.0974753592161,15.456923076923074,11.923076923076923,12.0,0.36363636363636365,0.13154814407999327,909.1151599821217,0.3205678870024337,-3.2932516828721115
312,신이문금호어울림,이문동,428,37.6037505972754,127.062957573829,38,891.2372422682504,80.90526315789475,5.842105263157895,17.0,0.2832103321033211,0.21866626251879603,765.5608624616513,0.31848644341043747,4.073243665497572
313,주성아우라,이문동,254-40,37.6042791803574,127.061817052962,10,625.2135552736758,13.337799999999998,11.9,12.0,0.30150026112139766,0.10031651918642634,817.5155514746855,0.3555527178803766,14.020267154817212
314,이문2차푸르지오,이문동,427,37.6043234599775,127.07042785142,23,825.1643562585407,84.86565217391303,7.391304347826087,18.0,0.16145181476846063,0.11675746472677888,934.6822416237468,0.33506154863522325,0.9856483467104216
315,대림e-편한세상,이문동,225,37.6045229147922,127.064973013617,376,1049.820382642708,78.88847606382977,11.555851063829786,22.0,0.3800327016937779,0.21738493035527318,763.2346088990031,0.3401729303645297,-0.31337863126054133
